Freq.,Vn004/IR10
3.99944749761065e+004,-3.15001352033202e+001,-9.80170644656163e-011
4.00866717627270e+004,-3.15001351992754e+001,-1.11041282878329e-010
4.01790810848907e+004,-3.15001351911858e+001,-1.17551602953903e-010
4.02717034325426e+004,-3.15001351992754e+001,-1.11034074859910e-010
4.03645392967572e+004,-3.15001351992754e+001,-1.11030545263636e-010
4.04575891697409e+004,-3.15001351992754e+001,-1.04513114917975e-010
4.05508535448350e+004,-3.15001351992754e+001,-1.04509681576577e-010
4.06443329165179e+004,-3.15001352114098e+001,-9.14783967678674e-011
4.07380277804079e+004,-3.15001351992754e+001,-1.04502954986924e-010
4.08319386332658e+004,-3.15001352073650e+001,-1.11013609603366e-010
4.09260659729977e+004,-3.15001352073650e+001,-9.14685117088341e-011
4.10204102986573e+004,-3.15001352033202e+001,-1.04493204148871e-010
4.11149721104488e+004,-3.15001352073650e+001,-9.14621428449533e-011
4.12097519097296e+004,-3.15001352033202e+001,-9.79729718699191e-011
4.13047501990127e+004,-3.15001351992754e+001,-1.04483842792254e-010
4.13999674819696e+004,-3.15001351992754e+001,-1.10994754995868e-010
4.14954042634329e+004,-3.15001351952306e+001,-1.04477809183900e-010
4.15910610493988e+004,-3.15001352073650e+001,-9.14469542181006e-011
4.16869383470301e+004,-3.15001352033202e+001,-1.04471935482882e-010
4.17830366646587e+004,-3.15001351992754e+001,-9.79551076015096e-011
4.18793565117884e+004,-3.15001351992754e+001,-1.10980165668833e-010
4.19758983990973e+004,-3.15001351992754e+001,-1.17491311944917e-010
4.20726628384409e+004,-3.15001351952306e+001,-1.10974596518757e-010
4.21696503428547e+004,-3.15001351992754e+001,-9.79439682441229e-011
4.22668614265568e+004,-3.15001351952306e+001,-1.10969172718193e-010
4.23642966049506e+004,-3.15001352033202e+001,-1.10966514003306e-010
4.24619563946277e+004,-3.15001352033202e+001,-1.10963889844386e-010
4.25598413133708e+004,-3.15001352033202e+001,-9.79334012572648e-011
4.26579518801557e+004,-3.15001352033202e+001,-1.04444794100921e-010
4.27562886151550e+004,-3.15001352033202e+001,-1.10956220030274e-010
4.28548520397404e+004,-3.15001351992754e+001,-1.10953729211225e-010
4.29536426764851e+004,-3.15001351992754e+001,-1.17465219800794e-010
4.30526610491675e+004,-3.15001352033202e+001,-1.10948843490230e-010
4.31519076827729e+004,-3.15001351952306e+001,-1.17460396685394e-010
4.32513831034972e+004,-3.15001351992754e+001,-1.04430132866545e-010
4.33510878387493e+004,-3.15001351992754e+001,-1.10941746997673e-010
4.34510224171535e+004,-3.15001351992754e+001,-1.17453390858489e-010
4.35511873685532e+004,-3.15001351952306e+001,-9.79092668627681e-011
4.36515832240129e+004,-3.15001351952306e+001,-1.17448867391021e-010
4.37522105158215e+004,-3.15001352033201e+001,-1.17446648631862e-010
4.38530697774949e+004,-3.15001351992754e+001,-1.17444457700777e-010
4.39541615437787e+004,-3.15001351992754e+001,-1.04414395853679e-010
4.40554863506516e+004,-3.15001351992754e+001,-1.10926208995858e-010
4.41570447353275e+004,-3.15001351992754e+001,-1.10924099631468e-010
4.42588372362589e+004,-3.15001351992754e+001,-1.04408067366240e-010
4.43608643931395e+004,-3.15001351992754e+001,-1.17433908907345e-010
4.44631267469071e+004,-3.15001351952306e+001,-1.23945826721649e-010
4.45656248397466e+004,-3.15001351952306e+001,-1.10915922009099e-010
4.46683592150925e+004,-3.15001351992753e+001,-1.17427890025603e-010
4.47713304176325e+004,-3.15001351952306e+001,-1.10911983892444e-010
4.48745389933094e+004,-3.15001351992753e+001,-1.10910051281805e-010
4.49779854893250e+004,-3.15001351992753e+001,-1.10908142415738e-010
4.50816704541422e+004,-3.15001352073649e+001,-1.17420206385482e-010
4.51855944374884e+004,-3.15001352033201e+001,-1.10904394756019e-010
4.52897579903582e+004,-3.15001352033201e+001,-1.10902555241180e-010
4.53941616650165e+004,-3.15001352033201e+001,-1.17414687459945e-010
4.54988060150010e+004,-3.15001352033201e+001,-1.10898943261375e-010
4.56036915951257e+004,-3.15001351992753e+001,-1.17411119382057e-010
4.57088189614836e+004,-3.15001351992753e+001,-1.04381469243724e-010
4.58141886714494e+004,-3.15001351992753e+001,-1.23921586678920e-010
4.59198012836829e+004,-3.15001351952305e+001,-1.17405927870052e-010
4.60256573581317e+004,-3.15001351952305e+001,-1.10890289729091e-010
4.61317574560340e+004,-3.15001351992753e+001,-1.17402570504085e-010
4.62381021399221e+004,-3.15001352033201e+001,-1.10886972766414e-010
4.63446919736248e+004,-3.15001351952305e+001,-1.04371394630821e-010
4.64515275222710e+004,-3.15001352033201e+001,-1.17397683997574e-010
4.65586093522919e+004,-3.15001352073649e+001,-1.10882144694965e-010
4.66659380314249e+004,-3.15001351992753e+001,-1.10880573453273e-010
4.67735141287158e+004,-3.15001352033201e+001,-1.10879021042807e-010
4.68813382145225e+004,-3.15001351992753e+001,-1.10877486946855e-010
4.69894108605175e+004,-3.15001351992753e+001,-1.23903869613273e-010
4.70977326396912e+004,-3.15001351992753e+001,-1.17388422371892e-010
4.72063041263550e+004,-3.15001352033201e+001,-1.17386942125782e-010
4.73151258961440e+004,-3.15001351992753e+001,-1.17385479195027e-010
4.74241985260204e+004,-3.15001352033201e+001,-1.10870084283207e-010
4.75335225942764e+004,-3.15001351992753e+001,-1.23896554040824e-010
4.76430986805375e+004,-3.15001352033201e+001,-1.10867243527960e-010
4.77529273657650e+004,-3.15001352033201e+001,-1.23893746557890e-010
4.78630092322597e+004,-3.15001351992753e+001,-1.23892367246915e-010
4.79733448636648e+004,-3.15001351992753e+001,-1.36918902591096e-010
4.80839348449687e+004,-3.15001351952305e+001,-1.10861758075309e-010
4.81947797625086e+004,-3.15001352033201e+001,-1.17374375706183e-010
4.83058802039731e+004,-3.15001351992753e+001,-1.04345160765821e-010
4.84172367584057e+004,-3.15001352033201e+001,-1.30399656786963e-010
4.85288500162079e+004,-3.15001352033201e+001,-1.10856522823586e-010
4.86407205691419e+004,-3.15001352033201e+001,-1.04341302214397e-010
4.87528490103344e+004,-3.15001351952305e+001,-1.17367943929790e-010
4.88652359342791e+004,-3.15001352033201e+001,-1.23880650997004e-010
4.89778819368404e+004,-3.15001352033201e+001,-1.23879422897182e-010
4.90907876152560e+004,-3.15001351992753e+001,-1.23878208770661e-010
4.92039535681408e+004,-3.15001351992753e+001,-1.17363059274080e-010
4.93173803954893e+004,-3.15001352033201e+001,-1.10847923492792e-010
4.94310686986792e+004,-3.15001352033201e+001,-1.23874648971160e-010
4.95450190804747e+004,-3.15001351992753e+001,-1.23873489146006e-010
4.96592321450293e+004,-3.15001351952305e+001,-1.23872342454402e-010
4.97737084978893e+004,-3.15001351992753e+001,-1.30385158114026e-010
4.98884487459969e+004,-3.15001352033201e+001,-1.23870088019796e-010
5.00034534976935e+004,-3.15001352033201e+001,-1.17355030492126e-010
5.01187233627229e+004,-3.15001352073649e+001,-1.30381833318850e-010
5.02342589522343e+004,-3.15001352033201e+001,-1.30380749773169e-010
5.03500608787861e+004,-3.15001352033201e+001,-1.23865729155144e-010
5.04661297563484e+004,-3.15001351952305e+001,-1.30378618956315e-010
5.05824662003070e+004,-3.15001351992753e+001,-1.23863622222477e-010
5.06990708274660e+004,-3.15001351992753e+001,-1.23862586383034e-010
5.08159442560516e+004,-3.15001352033201e+001,-1.17347612856553e-010
5.09330871057151e+004,-3.15001352033201e+001,-1.17346599933799e-010
5.10504999975362e+004,-3.15001351952305e+001,-1.23859547412028e-010
5.11681835540263e+004,-3.15001351992753e+001,-1.17344607609671e-010
5.12861383991320e+004,-3.15001352073649e+001,-1.17343628088500e-010
5.14043651582381e+004,-3.15001351992753e+001,-1.23856608439599e-010
5.15228644581711e+004,-3.15001352033201e+001,-1.23855650364502e-010
5.16416369272026e+004,-3.15001351952305e+001,-1.36882601203438e-010
5.17606831950522e+004,-3.15001352033201e+001,-1.17339816326994e-010
5.18800038928915e+004,-3.15001351952305e+001,-1.23852838596808e-010
5.19995996533470e+004,-3.15001352033201e+001,-1.17337972697406e-010
5.21194711105035e+004,-3.15001351952305e+001,-1.23851015147162e-010
5.22396188999074e+004,-3.15001351952305e+001,-1.23850118336906e-010
5.23600436585704e+004,-3.15001351992753e+001,-1.30363180635975e-010
5.24807460249726e+004,-3.15001351992753e+001,-1.30362303260157e-010
5.26017266390660e+004,-3.15001352033201e+001,-1.17333536928307e-010
5.27229861422776e+004,-3.15001352073649e+001,-1.23846627842064e-010
5.28445251775134e+004,-3.15001351992753e+001,-1.43387626429275e-010
5.29663443891611e+004,-3.15001352073649e+001,-1.23844938792706e-010
5.30884444230941e+004,-3.15001352033201e+001,-1.10816209325116e-010
5.32108259266747e+004,-3.15001351992753e+001,-1.30357235200890e-010
5.33334895487574e+004,-3.15001351952305e+001,-1.23842472829038e-010
5.34564359396924e+004,-3.15001351992753e+001,-1.30355617864596e-010
5.35796657513294e+004,-3.15001352033201e+001,-1.10812974437434e-010
5.37031796370205e+004,-3.15001351952305e+001,-1.36867984291638e-010
5.38269782516240e+004,-3.15001351992753e+001,-1.23839307111897e-010
5.39510622515080e+004,-3.15001352033201e+001,-1.23838536800004e-010
5.40754322945533e+004,-3.15001352033201e+001,-1.23837774656159e-010
5.42000890401576e+004,-3.15001351952305e+001,-1.30350969793847e-010
5.43250331492385e+004,-3.15001352033201e+001,-1.23836274649124e-010
5.44502652842373e+004,-3.15001351952305e+001,-1.23835536475811e-010
5.45757861091222e+004,-3.15001351952305e+001,-1.30348755524550e-010
5.47015962893923e+004,-3.15001351952305e+001,-1.30348033044720e-010
5.48276964920805e+004,-3.15001352073649e+001,-1.23833369116588e-010
5.49540873857576e+004,-3.15001351992753e+001,-1.43374509549594e-010
5.50807696405354e+004,-3.15001351992753e+001,-1.30345911197333e-010
5.52077439280708e+004,-3.15001351992753e+001,-1.23831269497473e-010
5.53350109215687e+004,-3.15001351952305e+001,-1.30344533575254e-010
5.54625712957861e+004,-3.15001351992753e+001,-1.30343855705284e-010
5.55904257270354e+004,-3.15001351992753e+001,-1.30343184893794e-010
5.57185748931880e+004,-3.15001352033201e+001,-1.04286724071253e-010
5.58470194736781e+004,-3.15001351952305e+001,-1.23827914961522e-010
5.59757601495060e+004,-3.15001351992753e+001,-1.30341214338481e-010
5.61047976032420e+004,-3.15001351992753e+001,-1.36854520447116e-010
5.62341325190299e+004,-3.15001352033201e+001,-1.30339934778796e-010
5.63637655825904e+004,-3.15001351992753e+001,-1.36853254167460e-010
5.64936974812252e+004,-3.15001352033201e+001,-1.36852630960416e-010
5.66239289038202e+004,-3.15001351992753e+001,-1.36852014102945e-010
5.67544605408496e+004,-3.15001351992753e+001,-1.30337454437110e-010
5.68852930843790e+004,-3.15001351992753e+001,-1.36850799645702e-010
5.70164272280696e+004,-3.15001351952305e+001,-1.49878100311815e-010
5.71478636671815e+004,-3.15001351992753e+001,-1.43363559477729e-010
5.72796030985777e+004,-3.15001352033201e+001,-1.36849024747254e-010
5.74116462207276e+004,-3.15001352033201e+001,-1.30334495989141e-010
5.75439937337105e+004,-3.15001352033201e+001,-1.23819973200535e-010
5.76766463392199e+004,-3.15001351952305e+001,-1.30333354744736e-010
5.78096047405666e+004,-3.15001351952305e+001,-1.30332792966661e-010
5.79428696426829e+004,-3.15001351992753e+001,-1.17304338468101e-010
5.80764417521259e+004,-3.15001351952305e+001,-1.43359585184164e-010
5.82103217770819e+004,-3.15001351992753e+001,-1.30331142026791e-010
5.83445104273692e+004,-3.15001352033201e+001,-1.30330602981372e-010
5.84790084144428e+004,-3.15001352073649e+001,-1.30330069443216e-010
5.86138164513975e+004,-3.15001352033201e+001,-1.30329541228331e-010
5.87489352529723e+004,-3.15001351992753e+001,-1.43356916943618e-010
5.88843655355535e+004,-3.15001352033201e+001,-1.30328501007526e-010
5.90201080171791e+004,-3.15001352033201e+001,-1.30327988819728e-010
5.91561634175420e+004,-3.15001352033201e+001,-1.17299583280804e-010
5.92925324579946e+004,-3.15001351992753e+001,-1.36840929205219e-010
5.94292158615518e+004,-3.15001352033201e+001,-1.49868331066112e-010
5.95662143528956e+004,-3.15001352033201e+001,-1.36839940785099e-010
5.97035286583782e+004,-3.15001351992753e+001,-1.30325504692262e-010
5.98411595060265e+004,-3.15001351992753e+001,-1.17297124305986e-010
5.99791076255455e+004,-3.15001351952305e+001,-1.49866393627050e-010
6.01173737483223e+004,-3.15001351992753e+001,-1.49865921526673e-010
6.02559586074303e+004,-3.15001352033201e+001,-1.43351504903302e-010
6.03948629376325e+004,-3.15001351992753e+001,-1.30323143573577e-010
6.05340874753858e+004,-3.15001352033201e+001,-1.43350584120591e-010
6.06736329588450e+004,-3.15001352033201e+001,-1.30322232097206e-010
6.08135001278662e+004,-3.15001351992753e+001,-1.36835732386330e-010
6.09536897240113e+004,-3.15001352033201e+001,-1.23807389468730e-010
6.10942024905516e+004,-3.15001351992753e+001,-1.30320898703086e-010
6.12350391724717e+004,-3.15001352033201e+001,-1.43348361732808e-010
6.13762005164738e+004,-3.15001351992753e+001,-1.30320031883323e-010
6.15176872709812e+004,-3.15001351992753e+001,-1.36833554222728e-010
6.16595001861425e+004,-3.15001351952305e+001,-1.30319182208130e-010
6.18016400138359e+004,-3.15001352033201e+001,-1.49860611686743e-010
6.19441075076724e+004,-3.15001351952305e+001,-1.36832298694521e-010
6.20869034230006e+004,-3.15001351952305e+001,-1.49859787040377e-010
6.22300285169102e+004,-3.15001351992753e+001,-1.36831482438613e-010
6.23734835482362e+004,-3.15001351992753e+001,-1.49858978888552e-010
6.25172692775628e+004,-3.15001352033201e+001,-1.49858580844073e-010
6.26613864672278e+004,-3.15001351992753e+001,-1.36830288052618e-010
6.28058358813260e+004,-3.15001352073649e+001,-1.30315948623210e-010
6.29506182857139e+004,-3.15001351992753e+001,-1.36829511353469e-010
6.30957344480135e+004,-3.15001351992753e+001,-1.49857027292221e-010
6.32411851376161e+004,-3.15001352033201e+001,-1.43342699249105e-010
6.33869711256868e+004,-3.15001352033201e+001,-1.36828374867946e-010
6.35330931851685e+004,-3.15001351952305e+001,-1.49855901868923e-010
6.36795520907857e+004,-3.15001351952305e+001,-1.43341584837473e-010
6.38263486190489e+004,-3.15001351952305e+001,-1.43341220689518e-010
6.39734835482589e+004,-3.15001351992753e+001,-1.30312961635212e-010
6.41209576585102e+004,-3.15001352033201e+001,-1.36826553934864e-010
6.42687717316960e+004,-3.15001352033201e+001,-1.36826200395437e-010
6.44169265515117e+004,-3.15001352033201e+001,-1.30311901040344e-010
6.45654229034595e+004,-3.15001351992753e+001,-1.43339452872781e-010
6.47142615748523e+004,-3.15001351992753e+001,-1.49853058880076e-010
6.48634433548178e+004,-3.15001351911857e+001,-1.49852718826048e-010
6.50129690343030e+004,-3.15001352033201e+001,-1.36824483883946e-010
6.51628394060782e+004,-3.15001352033201e+001,-1.36824150567196e-010
6.53130552647411e+004,-3.15001352033201e+001,-1.49851719050493e-010
6.54636174067214e+004,-3.15001352033201e+001,-1.49851392192832e-010
6.56145266302844e+004,-3.15001351952305e+001,-1.43337119103577e-010
6.57657837355359e+004,-3.15001351992753e+001,-1.56364697183738e-010
6.59173895244260e+004,-3.15001351992753e+001,-1.43336481214659e-010
6.60693448007534e+004,-3.15001351992753e+001,-1.49850116146052e-010
6.62216503701700e+004,-3.15001352073648e+001,-1.43335855710878e-010
6.63743070401847e+004,-3.15001351992753e+001,-1.43335547297756e-010
6.65273156201679e+004,-3.15001351992753e+001,-1.43335242002025e-010
6.66806769213559e+004,-3.15001351992753e+001,-1.56362838206386e-010
6.68343917568552e+004,-3.15001351911857e+001,-1.49848589372243e-010
6.69884609416464e+004,-3.15001351911857e+001,-1.56362242110548e-010
6.71428852925889e+004,-3.15001352033201e+001,-1.36820100831240e-010
6.72976656284254e+004,-3.15001351992753e+001,-1.30305860658120e-010
6.74528027697858e+004,-3.15001351992753e+001,-1.43333471172283e-010
6.76082975391918e+004,-3.15001351992753e+001,-1.36819236639083e-010
6.77641507610611e+004,-3.15001352073648e+001,-1.43332903531649e-010
6.79203632617121e+004,-3.15001351992753e+001,-1.43332623600216e-010
6.80769358693677e+004,-3.15001351952305e+001,-1.49846295694809e-010
6.82338694141605e+004,-3.15001352073648e+001,-1.30304173616686e-010
6.83911647281365e+004,-3.15001351992753e+001,-1.30303901680693e-010
6.85488226452597e+004,-3.15001352033201e+001,-1.43331531086748e-010
6.87068440014167e+004,-3.15001351992753e+001,-1.49845213665573e-010
6.88652296344211e+004,-3.15001352073648e+001,-1.30303101891388e-010
6.90239803840177e+004,-3.15001351992753e+001,-1.43330738770190e-010
6.91830970918871e+004,-3.15001351952305e+001,-1.43330479657907e-010
6.93425806016503e+004,-3.15001351992753e+001,-1.49844172428887e-010
6.95024317588731e+004,-3.15001352033201e+001,-1.49843918380146e-010
6.96626514110703e+004,-3.15001351992753e+001,-1.49843666617833e-010
6.98232404077105e+004,-3.15001351992753e+001,-1.49843417326643e-010
6.99841996002207e+004,-3.15001352033201e+001,-1.43329221205533e-010
7.01455298419905e+004,-3.15001351992753e+001,-1.49842925851159e-010
7.03072319883767e+004,-3.15001351992753e+001,-1.43328734345325e-010
7.04693068967080e+004,-3.15001352033201e+001,-1.49842443762158e-010
7.06317554262895e+004,-3.15001351992753e+001,-1.49842206048087e-010
7.07945784384071e+004,-3.15001352033201e+001,-1.36814072179494e-010
7.09577767963321e+004,-3.15001352033201e+001,-1.36813839031065e-010
7.11213513653261e+004,-3.15001351992753e+001,-1.49841506580315e-010
7.12853030126452e+004,-3.15001351952305e+001,-1.56355227038649e-010
7.14496326075445e+004,-3.15001351992753e+001,-1.43327101991490e-010
7.16143410212834e+004,-3.15001351992753e+001,-1.36812928293300e-010
7.17794291271293e+004,-3.15001352033200e+001,-1.49840604612487e-010
7.19448978003631e+004,-3.15001351992753e+001,-1.49840384350183e-010
7.21107479182831e+004,-3.15001352033200e+001,-1.30298318481725e-010
7.22769803602101e+004,-3.15001352033200e+001,-1.49839950267217e-010
7.24435960074921e+004,-3.15001351992753e+001,-1.43325786922239e-010
7.26105957435085e+004,-3.15001352033200e+001,-1.49839524286846e-010
7.27779804536754e+004,-3.15001351992753e+001,-1.43325364967209e-010
7.29457510254499e+004,-3.15001351992753e+001,-1.56353055521073e-010
7.31139083483347e+004,-3.15001351992753e+001,-1.43324950943411e-010
7.32824533138834e+004,-3.15001351992753e+001,-1.49838696130391e-010
7.34513868157044e+004,-3.15001351992753e+001,-1.43324544694508e-010
7.36207097494666e+004,-3.15001352033200e+001,-1.36810395227779e-010
7.37904230129030e+004,-3.15001352033200e+001,-1.49838095411029e-010
7.39605275058167e+004,-3.15001352033200e+001,-1.62865797462337e-010
7.41310241300846e+004,-3.15001351952305e+001,-1.62865602658252e-010
7.43019137896630e+004,-3.15001351952305e+001,-1.36809612754845e-010
7.44731973905918e+004,-3.15001352033200e+001,-1.49837320428234e-010
7.46448758409995e+004,-3.15001352033200e+001,-1.49837131216539e-010
7.48169500511082e+004,-3.15001351992753e+001,-1.36809045165873e-010
7.49894209332384e+004,-3.15001351952305e+001,-1.62864656511800e-010
7.51622894018133e+004,-3.15001352033200e+001,-1.49836574180746e-010
7.53355563733645e+004,-3.15001351952305e+001,-1.43322442567693e-010
7.55092227665361e+004,-3.15001352033200e+001,-1.62864110038003e-010
7.56832895020901e+004,-3.15001351952305e+001,-1.49836032544804e-010
7.58577575029111e+004,-3.15001352033200e+001,-1.56349804837273e-010
7.60326276940109e+004,-3.15001352033200e+001,-1.56349629373699e-010
7.62079010025339e+004,-3.15001351992753e+001,-1.62863404755045e-010
7.63835783577617e+004,-3.15001352033200e+001,-1.30293486256051e-010
7.65596606911182e+004,-3.15001351911857e+001,-1.56349112565348e-010
7.67361489361745e+004,-3.15001352033200e+001,-1.56348943801460e-010
7.69130440286535e+004,-3.15001352033200e+001,-1.43320877847057e-010
7.70903469064356e+004,-3.15001351992753e+001,-1.49834661218961e-010
7.72680585095628e+004,-3.15001351992753e+001,-1.56348446208504e-010
7.74461797802444e+004,-3.15001352033200e+001,-1.36806435703070e-010
7.76247116628617e+004,-3.15001351992753e+001,-1.49834172959660e-010
7.78036551039729e+004,-3.15001352033200e+001,-1.56347962585624e-010
7.79830110523183e+004,-3.15001352033200e+001,-1.43319905803780e-010
7.81627804588254e+004,-3.15001351992753e+001,-1.56347647533603e-010
7.83429642766136e+004,-3.15001351992753e+001,-1.56347492246389e-010
7.85235634609995e+004,-3.15001351992753e+001,-1.49833389135033e-010
7.87045789695022e+004,-3.15001351992753e+001,-1.69375084553944e-010
7.88860117618478e+004,-3.15001351992753e+001,-1.49833085752823e-010
7.90678627999748e+004,-3.15001352073648e+001,-1.56346885600269e-010
7.92501330480394e+004,-3.15001352033200e+001,-1.62860686627215e-010
7.94328234724204e+004,-3.15001352033200e+001,-1.56346590555172e-010
7.96159350417241e+004,-3.15001351992753e+001,-1.43318546508125e-010
7.97994687267899e+004,-3.15001351992753e+001,-1.62860250257576e-010
7.99834255006950e+004,-3.15001352033200e+001,-1.43318259774342e-010
8.01678063387601e+004,-3.15001351992753e+001,-1.62859966129342e-010
8.03526122185539e+004,-3.15001352033200e+001,-1.62859826123102e-010
8.05378441198988e+004,-3.15001352073648e+001,-1.49831788862080e-010
8.07235030248759e+004,-3.15001352033200e+001,-1.56345600583896e-010
8.09095899178303e+004,-3.15001352033200e+001,-1.49831515102188e-010
8.10961057853761e+004,-3.15001352033200e+001,-1.56345329441846e-010
8.12830516164019e+004,-3.15001351992753e+001,-1.56345195688019e-010
8.14704284020760e+004,-3.15001351992753e+001,-1.49831113977501e-010
8.16582371358512e+004,-3.15001352033200e+001,-1.49830982842846e-010
8.18464788134709e+004,-3.15001352073648e+001,-1.43316903649295e-010
8.20351544329738e+004,-3.15001351992752e+001,-1.69372571836187e-010
8.22242649946990e+004,-3.15001351992752e+001,-1.56344545712588e-010
8.24138115012921e+004,-3.15001351992752e+001,-1.56344419323026e-010
8.26037949577097e+004,-3.15001352033200e+001,-1.62858243458547e-010
8.27942163712253e+004,-3.15001352073648e+001,-1.62858119484979e-010
8.29850767514341e+004,-3.15001351952305e+001,-1.62857996361715e-010
8.31763771102589e+004,-3.15001351992752e+001,-1.49829976137355e-010
8.33681184619552e+004,-3.15001352033200e+001,-1.43315906309730e-010
8.35603018231165e+004,-3.15001352033200e+001,-1.49829736087317e-010
8.37529282126800e+004,-3.15001351992752e+001,-1.49829617629576e-010
8.39459986519314e+004,-3.15001352033200e+001,-1.43315551135460e-010
8.41395141645112e+004,-3.15001351992752e+001,-1.49829384145698e-010
8.43334757764192e+004,-3.15001352033200e+001,-1.69371116929225e-010
8.45278845160206e+004,-3.15001351952305e+001,-1.69371002725481e-010
8.47227414140512e+004,-3.15001352073648e+001,-1.49829042137292e-010
8.49180475036229e+004,-3.15001351992752e+001,-1.62856828609955e-010
8.51138038202292e+004,-3.15001352073648e+001,-1.49828819307851e-010
8.53100114017505e+004,-3.15001352033200e+001,-1.43314760098186e-010
8.55066712884598e+004,-3.15001352073648e+001,-1.56342549882746e-010
8.57037845230284e+004,-3.15001352033200e+001,-1.56342441980439e-010
8.59013521505310e+004,-3.15001351992752e+001,-1.62856284354554e-010
8.60993752184515e+004,-3.15001351952305e+001,-1.56342229174854e-010
8.62978547766884e+004,-3.15001352033200e+001,-1.56342124471552e-010
8.64967918775607e+004,-3.15001352033200e+001,-1.62855969874579e-010
8.66961875758130e+004,-3.15001351992752e+001,-1.49827968344020e-010
8.68960429286215e+004,-3.15001351952305e+001,-1.62855764865450e-010
8.70963589955994e+004,-3.15001351992752e+001,-1.49827765392474e-010
8.72971368388024e+004,-3.15001352033200e+001,-1.62855563953954e-010
8.74983775227349e+004,-3.15001351992752e+001,-1.62855464747635e-010
8.77000821143547e+004,-3.15001352033200e+001,-1.49827468062251e-010
8.79022516830796e+004,-3.15001351992752e+001,-1.49827370698817e-010
8.81048873007926e+004,-3.15001352033200e+001,-1.49827274380721e-010
8.83079900418474e+004,-3.15001352033200e+001,-1.36799280336973e-010
8.85115609830747e+004,-3.15001351952305e+001,-1.62854982690979e-010
8.87156012037872e+004,-3.15001352033200e+001,-1.56340939846032e-010
8.89201117857859e+004,-3.15001352033200e+001,-1.49826897722508e-010
8.91250938133656e+004,-3.15001351992752e+001,-1.56340754944685e-010
8.93305483733205e+004,-3.15001351992752e+001,-1.62854613093862e-010
8.95364765549504e+004,-3.15001352073648e+001,-1.56340573690744e-010
8.97428794500658e+004,-3.15001352033200e+001,-1.62854433461234e-010
8.99497581529944e+004,-3.15001352033200e+001,-1.56340395585153e-010
9.01571137605866e+004,-3.15001352033200e+001,-1.56340307812182e-010
9.03649473722210e+004,-3.15001351992752e+001,-1.56340220785310e-010
9.05732600898109e+004,-3.15001351952305e+001,-1.56340134569901e-010
9.07820530178094e+004,-3.15001352073648e+001,-1.62853998729524e-010
9.09913272632160e+004,-3.15001352033200e+001,-1.49826015558593e-010
9.12010839355818e+004,-3.15001351992752e+001,-1.49825931736683e-010
9.14113241470158e+004,-3.15001352073648e+001,-1.56339798186226e-010
9.16220490121907e+004,-3.15001351952305e+001,-1.56339715773428e-010
9.18332596483488e+004,-3.15001351992752e+001,-1.62853583693819e-010
9.20449571753078e+004,-3.15001351992752e+001,-1.62853503029120e-010
9.22571427154670e+004,-3.15001351992752e+001,-1.56339473845253e-010
9.24698173938129e+004,-3.15001351952305e+001,-1.62853343880540e-010
9.26829823379255e+004,-3.15001351992752e+001,-1.62853265534772e-010
9.28966386779842e+004,-3.15001352033200e+001,-1.62853187923251e-010
9.31107875467736e+004,-3.15001352033200e+001,-1.56339161686831e-010
9.33254300796896e+004,-3.15001351952305e+001,-1.56339085302570e-010
9.35405674147457e+004,-3.15001351992752e+001,-1.49825060577646e-010
9.37562006925785e+004,-3.15001351952305e+001,-1.56338934962586e-010
9.39723310564542e+004,-3.15001351992752e+001,-1.62852810194922e-010
9.41889596522745e+004,-3.15001352033200e+001,-1.56338787575428e-010
9.44060876285827e+004,-3.15001351992752e+001,-1.69366613320540e-010
9.46237161365696e+004,-3.15001351952305e+001,-1.62852591924703e-010
9.48418463300800e+004,-3.15001351992752e+001,-1.49824622083812e-010
9.50604793656184e+004,-3.15001351992752e+001,-1.43310602111604e-010
9.52796164023554e+004,-3.15001352073648e+001,-1.49824481491105e-010
9.54992586021338e+004,-3.15001351992752e+001,-1.62852310524089e-010
9.57194071294746e+004,-3.15001352073648e+001,-1.49824343394530e-010
9.59400631515835e+004,-3.15001351952305e+001,-1.62852173651858e-010
9.61612278383566e+004,-3.15001351992752e+001,-1.62852106294468e-010
9.63829023623871e+004,-3.15001351952305e+001,-1.69365988691691e-010
9.66050878989714e+004,-3.15001351992752e+001,-1.62851973329324e-010
9.68277856261149e+004,-3.15001351992752e+001,-1.62851907786112e-010
9.70509967245390e+004,-3.15001351992752e+001,-1.62851842861700e-010
9.72747223776865e+004,-3.15001351992752e+001,-1.69365727824232e-010
9.74989637717286e+004,-3.15001351992752e+001,-1.56337765573618e-010
9.77237220955710e+004,-3.15001351952305e+001,-1.62851651670555e-010
9.79489985408598e+004,-3.15001352033200e+001,-1.49823690765019e-010
9.81747943019883e+004,-3.15001351992752e+001,-1.49823628783172e-010
9.84011105761032e+004,-3.15001352073648e+001,-1.56337516876846e-010
9.86279485631108e+004,-3.15001351952304e+001,-1.62851405184758e-010
9.88553094656836e+004,-3.15001351992752e+001,-1.62851345092411e-010
9.90831944892665e+004,-3.15001352033200e+001,-1.49823387017694e-010
9.93116048420831e+004,-3.15001352073648e+001,-1.56337277335963e-010
9.95405417351424e+004,-3.15001351992752e+001,-1.49823269446411e-010
9.97700063822450e+004,-3.15001352073648e+001,-1.56337160951345e-010
9.99999999999896e+004,-3.15001352033200e+001,-1.62851052791947e-010
