Freq.,Vv1/IR1
4.79733448636648e+004,9.81711820535024e+001,-1.79195095726912e+002
4.80839348449687e+004,9.81718153893112e+001,-1.79197075687450e+002
4.81947797625086e+004,9.81724449477826e+001,-1.79199050560533e+002
4.83058802039731e+004,9.81730707558642e+001,-1.79201020355225e+002
4.84172367584057e+004,9.81736928402660e+001,-1.79202985080700e+002
4.85288500162079e+004,9.81743112274622e+001,-1.79204944746230e+002
4.86407205691419e+004,9.81749259436944e+001,-1.79206899361189e+002
4.87528490103344e+004,9.81755370149736e+001,-1.79208848935044e+002
4.88652359342791e+004,9.81761444670832e+001,-1.79210793477356e+002
4.89778819368404e+004,9.81767483255808e+001,-1.79212732997777e+002
4.90907876152560e+004,9.81773486158014e+001,-1.79214667506046e+002
4.92039535681408e+004,9.81779453628591e+001,-1.79216597011986e+002
4.93173803954893e+004,9.81785385916497e+001,-1.79218521525501e+002
4.94310686986792e+004,9.81791283268532e+001,-1.79220441056577e+002
4.95450190804747e+004,9.81797145929360e+001,-1.79222355615274e+002
4.96592321450293e+004,9.81802974141529e+001,-1.79224265211728e+002
4.97737084978893e+004,9.81808768145497e+001,-1.79226169856147e+002
4.98884487459969e+004,9.81814528179652e+001,-1.79228069558807e+002
5.00034534976935e+004,9.81820254480336e+001,-1.79229964330052e+002
5.01187233627229e+004,9.81825947281864e+001,-1.79231854180291e+002
5.02342589522343e+004,9.81831606816546e+001,-1.79233739119994e+002
5.03500608787861e+004,9.81837233314710e+001,-1.79235619159694e+002
5.04661297563484e+004,9.81842827004720e+001,-1.79237494309979e+002
5.05824662003070e+004,9.81848388112998e+001,-1.79239364581495e+002
5.06990708274660e+004,9.81853916864043e+001,-1.79241229984943e+002
5.08159442560516e+004,9.81859413480453e+001,-1.79243090531074e+002
5.09330871057151e+004,9.81864878182946e+001,-1.79244946230690e+002
5.10504999975362e+004,9.81870311190372e+001,-1.79246797094641e+002
5.11681835540263e+004,9.81875712719742e+001,-1.79248643133824e+002
5.12861383991320e+004,9.81881082986241e+001,-1.79250484359178e+002
5.14043651582381e+004,9.81886422203248e+001,-1.79252320781688e+002
5.15228644581711e+004,9.81891730582354e+001,-1.79254152412377e+002
5.16416369272026e+004,9.81897008333385e+001,-1.79255979262308e+002
5.17606831950522e+004,9.81902255664412e+001,-1.79257801342583e+002
5.18800038928915e+004,9.81907472781775e+001,-1.79259618664338e+002
5.19995996533470e+004,9.81912659890100e+001,-1.79261431238744e+002
5.21194711105035e+004,9.81917817192315e+001,-1.79263239077003e+002
5.22396188999074e+004,9.81922944889666e+001,-1.79265042190351e+002
5.23600436585704e+004,9.81928043181737e+001,-1.79266840590050e+002
5.24807460249726e+004,9.81933112266466e+001,-1.79268634287394e+002
5.26017266390660e+004,9.81938152340160e+001,-1.79270423293699e+002
5.27229861422776e+004,9.81943163597514e+001,-1.79272207620311e+002
5.28445251775134e+004,9.81948146231624e+001,-1.79273987278597e+002
5.29663443891611e+004,9.81953100434008e+001,-1.79275762279946e+002
5.30884444230941e+004,9.81958026394615e+001,-1.79277532635771e+002
5.32108259266747e+004,9.81962924301847e+001,-1.79279298357501e+002
5.33334895487574e+004,9.81967794342572e+001,-1.79281059456587e+002
5.34564359396924e+004,9.81972636702137e+001,-1.79282815944496e+002
5.35796657513294e+004,9.81977451564387e+001,-1.79284567832711e+002
5.37031796370205e+004,9.81982239111678e+001,-1.79286315132731e+002
5.38269782516240e+004,9.81986999524892e+001,-1.79288057856066e+002
5.39510622515080e+004,9.81991732983452e+001,-1.79289796014242e+002
5.40754322945533e+004,9.81996439665335e+001,-1.79291529618796e+002
5.42000890401576e+004,9.82001119747088e+001,-1.79293258681274e+002
5.43250331492385e+004,9.82005773403841e+001,-1.79294983213232e+002
5.44502652842373e+004,9.82010400809321e+001,-1.79296703226236e+002
5.45757861091222e+004,9.82015002135866e+001,-1.79298418731857e+002
5.47015962893923e+004,9.82019577554440e+001,-1.79300129741674e+002
5.48276964920805e+004,9.82024127234642e+001,-1.79301836267272e+002
5.49540873857576e+004,9.82028651344726e+001,-1.79303538320238e+002
5.50807696405354e+004,9.82033150051606e+001,-1.79305235912166e+002
5.52077439280708e+004,9.82037623520878e+001,-1.79306929054650e+002
5.53350109215687e+004,9.82042071916824e+001,-1.79308617759287e+002
5.54625712957861e+004,9.82046495402432e+001,-1.79310302037676e+002
5.55904257270354e+004,9.82050894139403e+001,-1.79311981901414e+002
5.57185748931880e+004,9.82055268288167e+001,-1.79313657362100e+002
5.58470194736781e+004,9.82059618007894e+001,-1.79315328431328e+002
5.59757601495060e+004,9.82063943456504e+001,-1.79316995120694e+002
5.61047976032420e+004,9.82068244790684e+001,-1.79318657441787e+002
5.62341325190299e+004,9.82072522165895e+001,-1.79320315406195e+002
5.63637655825904e+004,9.82076775736387e+001,-1.79321969025502e+002
5.64936974812252e+004,9.82081005655206e+001,-1.79323618311283e+002
5.66239289038202e+004,9.82085212074211e+001,-1.79325263275112e+002
5.67544605408496e+004,9.82089395144083e+001,-1.79326903928554e+002
5.68852930843790e+004,9.82093555014334e+001,-1.79328540283166e+002
5.70164272280696e+004,9.82097691833321e+001,-1.79330172350499e+002
5.71478636671815e+004,9.82101805748257e+001,-1.79331800142095e+002
5.72796030985777e+004,9.82105896905218e+001,-1.79333423669486e+002
5.74116462207276e+004,9.82109965449159e+001,-1.79335042944197e+002
5.75439937337105e+004,9.82114011523920e+001,-1.79336657977739e+002
5.76766463392199e+004,9.82118035272240e+001,-1.79338268781615e+002
5.78096047405666e+004,9.82122036835763e+001,-1.79339875367316e+002
5.79428696426829e+004,9.82126016355053e+001,-1.79341477746320e+002
5.80764417521259e+004,9.82129973969602e+001,-1.79343075930095e+002
5.82103217770819e+004,9.82133909817838e+001,-1.79344669930094e+002
5.83445104273692e+004,9.82137824037138e+001,-1.79346259757757e+002
5.84790084144428e+004,9.82141716763838e+001,-1.79347845424511e+002
5.86138164513975e+004,9.82145588133237e+001,-1.79349426941767e+002
5.87489352529723e+004,9.82149438279615e+001,-1.79351004320922e+002
5.88843655355535e+004,9.82153267336235e+001,-1.79352577573358e+002
5.90201080171791e+004,9.82157075435358e+001,-1.79354146710442e+002
5.91561634175420e+004,9.82160862708247e+001,-1.79355711743523e+002
5.92925324579946e+004,9.82164629285180e+001,-1.79357272683934e+002
5.94292158615518e+004,9.82168375295459e+001,-1.79358829542991e+002
5.95662143528956e+004,9.82172100867415e+001,-1.79360382331994e+002
5.97035286583782e+004,9.82175806128423e+001,-1.79361931062224e+002
5.98411595060265e+004,9.82179491204904e+001,-1.79363475744943e+002
5.99791076255455e+004,9.82183156222339e+001,-1.79365016391397e+002
6.01173737483223e+004,9.82186801305275e+001,-1.79366553012810e+002
6.02559586074303e+004,9.82190426577333e+001,-1.79368085620389e+002
6.03948629376325e+004,9.82194032161218e+001,-1.79369614225321e+002
6.05340874753858e+004,9.82197618178728e+001,-1.79371138838772e+002
6.06736329588450e+004,9.82201184750757e+001,-1.79372659471891e+002
6.08135001278662e+004,9.82204731997311e+001,-1.79374176135802e+002
6.09536897240113e+004,9.82208260037509e+001,-1.79375688841612e+002
6.10942024905516e+004,9.82211768989596e+001,-1.79377197600404e+002
6.12350391724717e+004,9.82215258970946e+001,-1.79378702423242e+002
6.13762005164738e+004,9.82218730098074e+001,-1.79380203321167e+002
6.15176872709812e+004,9.82222182486641e+001,-1.79381700305199e+002
6.16595001861425e+004,9.82225616251465e+001,-1.79383193386335e+002
6.18016400138359e+004,9.82229031506523e+001,-1.79384682575549e+002
6.19441075076724e+004,9.82232428364963e+001,-1.79386167883794e+002
6.20869034230006e+004,9.82235806939110e+001,-1.79387649321999e+002
6.22300285169102e+004,9.82239167340474e+001,-1.79389126901070e+002
6.23734835482362e+004,9.82242509679753e+001,-1.79390600631891e+002
6.25172692775628e+004,9.82245834066848e+001,-1.79392070525319e+002
6.26613864672278e+004,9.82249140610862e+001,-1.79393536592191e+002
6.28058358813260e+004,9.82252429420112e+001,-1.79394998843318e+002
6.29506182857139e+004,9.82255700602134e+001,-1.79396457289488e+002
6.30957344480135e+004,9.82258954263691e+001,-1.79397911941462e+002
6.32411851376161e+004,9.82262190510777e+001,-1.79399362809980e+002
6.33869711256868e+004,9.82265409448628e+001,-1.79400809905755e+002
6.35330931851685e+004,9.82268611181725e+001,-1.79402253239476e+002
6.36795520907857e+004,9.82271795813801e+001,-1.79403692821806e+002
6.38263486190489e+004,9.82274963447851e+001,-1.79405128663384e+002
6.39734835482589e+004,9.82278114186132e+001,-1.79406560774823e+002
6.41209576585102e+004,9.82281248130176e+001,-1.79407989166711e+002
6.42687717316960e+004,9.82284365380792e+001,-1.79409413849608e+002
6.44169265515117e+004,9.82287466038074e+001,-1.79410834834052e+002
6.45654229034595e+004,9.82290550201405e+001,-1.79412252130552e+002
6.47142615748523e+004,9.82293617969468e+001,-1.79413665749593e+002
6.48634433548178e+004,9.82296669440245e+001,-1.79415075701633e+002
6.50129690343030e+004,9.82299704711030e+001,-1.79416481997102e+002
6.51628394060782e+004,9.82302723878430e+001,-1.79417884646406e+002
6.53130552647411e+004,9.82305727038373e+001,-1.79419283659924e+002
6.54636174067214e+004,9.82308714286111e+001,-1.79420679048008e+002
6.56145266302844e+004,9.82311685716232e+001,-1.79422070820982e+002
6.57657837355359e+004,9.82314641422659e+001,-1.79423458989147e+002
6.59173895244260e+004,9.82317581498659e+001,-1.79424843562772e+002
6.60693448007534e+004,9.82320506036847e+001,-1.79426224552103e+002
6.62216503701700e+004,9.82323415129193e+001,-1.79427601967357e+002
6.63743070401847e+004,9.82326308867027e+001,-1.79428975818725e+002
6.65273156201679e+004,9.82329187341043e+001,-1.79430346116369e+002
6.66806769213559e+004,9.82332050641307e+001,-1.79431712870425e+002
6.68343917568552e+004,9.82334898857259e+001,-1.79433076091002e+002
6.69884609416464e+004,9.82337732077721e+001,-1.79434435788181e+002
6.71428852925889e+004,9.82340550390901e+001,-1.79435791972016e+002
6.72976656284254e+004,9.82343353884398e+001,-1.79437144652531e+002
6.74528027697858e+004,9.82346142645208e+001,-1.79438493839727e+002
6.76082975391918e+004,9.82348916759727e+001,-1.79439839543573e+002
6.77641507610611e+004,9.82351676313758e+001,-1.79441181774012e+002
6.79203632617121e+004,9.82354421392515e+001,-1.79442520540960e+002
6.80769358693677e+004,9.82357152080629e+001,-1.79443855854304e+002
6.82338694141605e+004,9.82359868462150e+001,-1.79445187723904e+002
6.83911647281365e+004,9.82362570620556e+001,-1.79446516159592e+002
6.85488226452597e+004,9.82365258638754e+001,-1.79447841171172e+002
6.87068440014167e+004,9.82367932599085e+001,-1.79449162768420e+002
6.88652296344211e+004,9.82370592583332e+001,-1.79450480961084e+002
6.90239803840177e+004,9.82373238672721e+001,-1.79451795758884e+002
6.91830970918871e+004,9.82375870947926e+001,-1.79453107171513e+002
6.93425806016503e+004,9.82378489489078e+001,-1.79454415208635e+002
6.95024317588731e+004,9.82381094375760e+001,-1.79455719879886e+002
6.96626514110703e+004,9.82383685687023e+001,-1.79457021194875e+002
6.98232404077105e+004,9.82386263501380e+001,-1.79458319163181e+002
6.99841996002207e+004,9.82388827896818e+001,-1.79459613794357e+002
7.01455298419905e+004,9.82391378950797e+001,-1.79460905097927e+002
7.03072319883767e+004,9.82393916740259e+001,-1.79462193083387e+002
7.04693068967080e+004,9.82396441341626e+001,-1.79463477760206e+002
7.06317554262895e+004,9.82398952830812e+001,-1.79464759137823e+002
7.07945784384071e+004,9.82401451283219e+001,-1.79466037225650e+002
7.09577767963321e+004,9.82403936773748e+001,-1.79467312033072e+002
7.11213513653261e+004,9.82406409376798e+001,-1.79468583569445e+002
7.12853030126452e+004,9.82408869166272e+001,-1.79469851844095e+002
7.14496326075445e+004,9.82411316215584e+001,-1.79471116866325e+002
7.16143410212834e+004,9.82413750597656e+001,-1.79472378645405e+002
7.17794291271293e+004,9.82416172384928e+001,-1.79473637190579e+002
7.19448978003631e+004,9.82418581649360e+001,-1.79474892511065e+002
7.21107479182831e+004,9.82420978462433e+001,-1.79476144616049e+002
7.22769803602101e+004,9.82423362895159e+001,-1.79477393514693e+002
7.24435960074921e+004,9.82425735018077e+001,-1.79478639216128e+002
7.26105957435085e+004,9.82428094901265e+001,-1.79479881729460e+002
7.27779804536754e+004,9.82430442614335e+001,-1.79481121063766e+002
7.29457510254499e+004,9.82432778226444e+001,-1.79482357228093e+002
7.31139083483347e+004,9.82435101806294e+001,-1.79483590231464e+002
7.32824533138834e+004,9.82437413422136e+001,-1.79484820082871e+002
7.34513868157044e+004,9.82439713141773e+001,-1.79486046791281e+002
7.36207097494666e+004,9.82442001032566e+001,-1.79487270365631e+002
7.37904230129030e+004,9.82444277161434e+001,-1.79488490814833e+002
7.39605275058167e+004,9.82446541594861e+001,-1.79489708147769e+002
7.41310241300846e+004,9.82448794398895e+001,-1.79490922373293e+002
7.43019137896630e+004,9.82451035639156e+001,-1.79492133500235e+002
7.44731973905918e+004,9.82453265380838e+001,-1.79493341537394e+002
7.46448758409995e+004,9.82455483688708e+001,-1.79494546493543e+002
7.48169500511082e+004,9.82457690627116e+001,-1.79495748377427e+002
7.49894209332384e+004,9.82459886259995e+001,-1.79496947197765e+002
7.51622894018133e+004,9.82462070650863e+001,-1.79498142963248e+002
7.53355563733645e+004,9.82464243862829e+001,-1.79499335682538e+002
7.55092227665361e+004,9.82466405958593e+001,-1.79500525364272e+002
7.56832895020901e+004,9.82468557000452e+001,-1.79501712017059e+002
7.58577575029111e+004,9.82470697050302e+001,-1.79502895649482e+002
7.60326276940109e+004,9.82472826169640e+001,-1.79504076270094e+002
7.62079010025339e+004,9.82474944419570e+001,-1.79505253887425e+002
7.63835783577617e+004,9.82477051860802e+001,-1.79506428509974e+002
7.65596606911182e+004,9.82479148553658e+001,-1.79507600146217e+002
7.67361489361745e+004,9.82481234558075e+001,-1.79508768804600e+002
7.69130440286535e+004,9.82483309933605e+001,-1.79509934493543e+002
7.70903469064356e+004,9.82485374739421e+001,-1.79511097221440e+002
7.72680585095628e+004,9.82487429034319e+001,-1.79512256996658e+002
7.74461797802444e+004,9.82489472876719e+001,-1.79513413827537e+002
7.76247116628617e+004,9.82491506324673e+001,-1.79514567722391e+002
7.78036551039729e+004,9.82493529435861e+001,-1.79515718689508e+002
7.79830110523183e+004,9.82495542267598e+001,-1.79516866737147e+002
7.81627804588254e+004,9.82497544876836e+001,-1.79518011873543e+002
7.83429642766136e+004,9.82499537320166e+001,-1.79519154106904e+002
7.85235634609995e+004,9.82501519653823e+001,-1.79520293445413e+002
7.87045789695022e+004,9.82503491933684e+001,-1.79521429897223e+002
7.88860117618478e+004,9.82505454215277e+001,-1.79522563470465e+002
7.90678627999748e+004,9.82507406553778e+001,-1.79523694173242e+002
7.92501330480394e+004,9.82509349004015e+001,-1.79524822013630e+002
7.94328234724204e+004,9.82511281620475e+001,-1.79525946999682e+002
7.96159350417241e+004,9.82513204457299e+001,-1.79527069139422e+002
7.97994687267899e+004,9.82515117568292e+001,-1.79528188440851e+002
7.99834255006950e+004,9.82517021006919e+001,-1.79529304911941e+002
8.01678063387601e+004,9.82518914826312e+001,-1.79530418560641e+002
8.03526122185539e+004,9.82520799079271e+001,-1.79531529394873e+002
8.05378441198988e+004,9.82522673818268e+001,-1.79532637422534e+002
8.07235030248759e+004,9.82524539095444e+001,-1.79533742651495e+002
8.09095899178303e+004,9.82526394962620e+001,-1.79534845089603e+002
8.10961057853761e+004,9.82528241471291e+001,-1.79535944744677e+002
8.12830516164019e+004,9.82530078672634e+001,-1.79537041624513e+002
8.14704284020760e+004,9.82531906617508e+001,-1.79538135736881e+002
8.16582371358512e+004,9.82533725356457e+001,-1.79539227089526e+002
8.18464788134709e+004,9.82535534939712e+001,-1.79540315690168e+002
8.20351544329738e+004,9.82537335417192e+001,-1.79541401546501e+002
8.22242649946990e+004,9.82539126838510e+001,-1.79542484666195e+002
8.24138115012921e+004,9.82540909252971e+001,-1.79543565056895e+002
8.26037949577097e+004,9.82542682709577e+001,-1.79544642726221e+002
8.27942163712253e+004,9.82544447257028e+001,-1.79545717681769e+002
8.29850767514341e+004,9.82546202943725e+001,-1.79546789931109e+002
8.31763771102589e+004,9.82547949817772e+001,-1.79547859481788e+002
8.33681184619552e+004,9.82549687926975e+001,-1.79548926341326e+002
8.35603018231165e+004,9.82551417318850e+001,-1.79549990517222e+002
8.37529282126800e+004,9.82553138040622e+001,-1.79551052016948e+002
8.39459986519314e+004,9.82554850139225e+001,-1.79552110847953e+002
8.41395141645112e+004,9.82556553661309e+001,-1.79553167017660e+002
8.43334757764192e+004,9.82558248653236e+001,-1.79554220533471e+002
8.45278845160206e+004,9.82559935161089e+001,-1.79555271402761e+002
8.47227414140512e+004,9.82561613230667e+001,-1.79556319632882e+002
8.49180475036229e+004,9.82563282907493e+001,-1.79557365231162e+002
8.51138038202292e+004,9.82564944236811e+001,-1.79558408204905e+002
8.53100114017505e+004,9.82566597263593e+001,-1.79559448561393e+002
8.55066712884598e+004,9.82568242032537e+001,-1.79560486307882e+002
8.57037845230284e+004,9.82569878588069e+001,-1.79561521451604e+002
8.59013521505310e+004,9.82571506974349e+001,-1.79562553999771e+002
8.60993752184515e+004,9.82573127235267e+001,-1.79563583959567e+002
8.62978547766884e+004,9.82574739414450e+001,-1.79564611338155e+002
8.64967918775607e+004,9.82576343555261e+001,-1.79565636142675e+002
8.66961875758130e+004,9.82577939700803e+001,-1.79566658380243e+002
8.68960429286215e+004,9.82579527893917e+001,-1.79567678057952e+002
8.70963589955994e+004,9.82581108177189e+001,-1.79568695182871e+002
8.72971368388024e+004,9.82582680592947e+001,-1.79569709762047e+002
8.74983775227349e+004,9.82584245183268e+001,-1.79570721802505e+002
8.77000821143547e+004,9.82585801989973e+001,-1.79571731311245e+002
8.79022516830796e+004,9.82587351054635e+001,-1.79572738295245e+002
8.81048873007926e+004,9.82588892418578e+001,-1.79573742761460e+002
8.83079900418474e+004,9.82590426122879e+001,-1.79574744716824e+002
8.85115609830747e+004,9.82591952208369e+001,-1.79575744168246e+002
8.87156012037872e+004,9.82593470715636e+001,-1.79576741122614e+002
8.89201117857859e+004,9.82594981685026e+001,-1.79577735586793e+002
8.91250938133656e+004,9.82596485156646e+001,-1.79578727567626e+002
8.93305483733205e+004,9.82597981170362e+001,-1.79579717071934e+002
8.95364765549504e+004,9.82599469765806e+001,-1.79580704106514e+002
8.97428794500658e+004,9.82600950982373e+001,-1.79581688678144e+002
8.99497581529944e+004,9.82602424859226e+001,-1.79582670793576e+002
9.01571137605866e+004,9.82603891435293e+001,-1.79583650459544e+002
9.03649473722210e+004,9.82605350749275e+001,-1.79584627682757e+002
9.05732600898109e+004,9.82606802839643e+001,-1.79585602469905e+002
9.07820530178094e+004,9.82608247744641e+001,-1.79586574827652e+002
9.09913272632160e+004,9.82609685502286e+001,-1.79587544762646e+002
9.12010839355818e+004,9.82611116150373e+001,-1.79588512281508e+002
9.14113241470158e+004,9.82612539726473e+001,-1.79589477390840e+002
9.16220490121907e+004,9.82613956267937e+001,-1.79590440097224e+002
9.18332596483488e+004,9.82615365811896e+001,-1.79591400407218e+002
9.20449571753078e+004,9.82616768395264e+001,-1.79592358327359e+002
9.22571427154670e+004,9.82618164054735e+001,-1.79593313864163e+002
9.24698173938129e+004,9.82619552826793e+001,-1.79594267024127e+002
9.26829823379255e+004,9.82620934747706e+001,-1.79595217813725e+002
9.28966386779842e+004,9.82622309853528e+001,-1.79596166239408e+002
9.31107875467736e+004,9.82623678180105e+001,-1.79597112307611e+002
9.33254300796896e+004,9.82625039763073e+001,-1.79598056024743e+002
9.35405674147457e+004,9.82626394637860e+001,-1.79598997397195e+002
9.37562006925785e+004,9.82627742839689e+001,-1.79599936431338e+002
9.39723310564542e+004,9.82629084403575e+001,-1.79600873133520e+002
9.41889596522745e+004,9.82630419364331e+001,-1.79601807510070e+002
9.44060876285827e+004,9.82631747756568e+001,-1.79602739567296e+002
9.46237161365696e+004,9.82633069614697e+001,-1.79603669311485e+002
9.48418463300800e+004,9.82634384972926e+001,-1.79604596748905e+002
9.50604793656184e+004,9.82635693865269e+001,-1.79605521885803e+002
9.52796164023554e+004,9.82636996325541e+001,-1.79606444728405e+002
9.54992586021338e+004,9.82638292387360e+001,-1.79607365282919e+002
9.57194071294746e+004,9.82639582084153e+001,-1.79608283555530e+002
9.59400631515835e+004,9.82640865449151e+001,-1.79609199552406e+002
9.61612278383566e+004,9.82642142515395e+001,-1.79610113279692e+002
9.63829023623871e+004,9.82643413315736e+001,-1.79611024743517e+002
9.66050878989714e+004,9.82644677882834e+001,-1.79611933949986e+002
9.68277856261149e+004,9.82645936249162e+001,-1.79612840905187e+002
9.70509967245390e+004,9.82647188447008e+001,-1.79613745615189e+002
9.72747223776865e+004,9.82648434508472e+001,-1.79614648086038e+002
9.74989637717286e+004,9.82649674465472e+001,-1.79615548323763e+002
9.77237220955710e+004,9.82650908349740e+001,-1.79616446334374e+002
9.79489985408598e+004,9.82652136192831e+001,-1.79617342123861e+002
9.81747943019883e+004,9.82653358026115e+001,-1.79618235698193e+002
9.84011105761032e+004,9.82654573880784e+001,-1.79619127063323e+002
9.86279485631108e+004,9.82655783787854e+001,-1.79620016225183e+002
9.88553094656836e+004,9.82656987778161e+001,-1.79620903189685e+002
9.90831944892665e+004,9.82658185882367e+001,-1.79621787962724e+002
9.93116048420831e+004,9.82659378130957e+001,-1.79622670550175e+002
9.95405417351424e+004,9.82660564554247e+001,-1.79623550957894e+002
9.97700063822450e+004,9.82661745182375e+001,-1.79624429191719e+002
9.99999999999896e+004,9.82662920045313e+001,-1.79625305257469e+002
1.00230523807780e+005,9.82664089172858e+001,-1.79626179160944e+002
1.00461579027829e+005,9.82665252594642e+001,-1.79627050907925e+002
1.00693166885170e+005,9.82666410340126e+001,-1.79627920504175e+002
1.00925288607658e+005,9.82667562438606e+001,-1.79628787955439e+002
1.01157945425979e+005,9.82668708919212e+001,-1.79629653267444e+002
1.01391138573657e+005,9.82669849810908e+001,-1.79630516445896e+002
1.01624869287059e+005,9.82670985142497e+001,-1.79631377496486e+002
1.01859138805401e+005,9.82672114942616e+001,-1.79632236424885e+002
1.02093948370757e+005,9.82673239239744e+001,-1.79633093236747e+002
1.02329299228065e+005,9.82674358062196e+001,-1.79633947937707e+002
1.02565192625130e+005,9.82675471438131e+001,-1.79634800533381e+002
1.02801629812637e+005,9.82676579395547e+001,-1.79635651029370e+002
1.03038612044151e+005,9.82677681962285e+001,-1.79636499431255e+002
1.03276140576129e+005,9.82678779166031e+001,-1.79637345744600e+002
1.03514216667924e+005,9.82679871034316e+001,-1.79638189974951e+002
1.03752841581790e+005,9.82680957594513e+001,-1.79639032127836e+002
1.03992016582895e+005,9.82682038873845e+001,-1.79639872208766e+002
1.04231742939319e+005,9.82683114899382e+001,-1.79640710223234e+002
1.04472021922069e+005,9.82684185698042e+001,-1.79641546176717e+002
1.04712854805079e+005,9.82685251296593e+001,-1.79642380074673e+002
1.04954242865221e+005,9.82686311721652e+001,-1.79643211922542e+002
1.05196187382311e+005,9.82687366999691e+001,-1.79644041725749e+002
1.05438689639115e+005,9.82688417157029e+001,-1.79644869489701e+002
1.05681750921355e+005,9.82689462219844e+001,-1.79645695219787e+002
1.05925372517718e+005,9.82690502214165e+001,-1.79646518921379e+002
1.06169555719861e+005,9.82691537165876e+001,-1.79647340599833e+002
1.06414301822420e+005,9.82692567100719e+001,-1.79648160260488e+002
1.06659612123015e+005,9.82693592044291e+001,-1.79648977908665e+002
1.06905487922255e+005,9.82694612022049e+001,-1.79649793549669e+002
1.07151930523749e+005,9.82695627059307e+001,-1.79650607188789e+002
1.07398941234113e+005,9.82696637181239e+001,-1.79651418831295e+002
1.07646521362972e+005,9.82697642412881e+001,-1.79652228482442e+002
1.07894672222971e+005,9.82698642779129e+001,-1.79653036147470e+002
1.08143395129782e+005,9.82699638304742e+001,-1.79653841831598e+002
1.08392691402109e+005,9.82700629014343e+001,-1.79654645540034e+002
1.08642562361695e+005,9.82701614932416e+001,-1.79655447277965e+002
1.08893009333332e+005,9.82702596083314e+001,-1.79656247050564e+002
1.09144033644864e+005,9.82703572491252e+001,-1.79657044862988e+002
1.09395636627198e+005,9.82704544180315e+001,-1.79657840720377e+002
1.09647819614307e+005,9.82705511174454e+001,-1.79658634627854e+002
1.09900583943240e+005,9.82706473497487e+001,-1.79659426590528e+002
1.10153930954130e+005,9.82707431173102e+001,-1.79660216613491e+002
1.10407861990196e+005,9.82708384224859e+001,-1.79661004701819e+002
1.10662378397755e+005,9.82709332676185e+001,-1.79661790860571e+002
1.10917481526228e+005,9.82710276550381e+001,-1.79662575094792e+002
1.11173172728147e+005,9.82711215870619e+001,-1.79663357409510e+002
1.11429453359161e+005,9.82712150659947e+001,-1.79664137809738e+002
1.11686324778044e+005,9.82713080941282e+001,-1.79664916300474e+002
1.11943788346703e+005,9.82714006737420e+001,-1.79665692886699e+002
1.12201845430184e+005,9.82714928071029e+001,-1.79666467573378e+002
1.12460497396681e+005,9.82715844964658e+001,-1.79667240365462e+002
1.12719745617539e+005,9.82716757440727e+001,-1.79668011267886e+002
1.12979591467268e+005,9.82717665521539e+001,-1.79668780285570e+002
1.13240036323544e+005,9.82718569229272e+001,-1.79669547423418e+002
1.13501081567219e+005,9.82719468585984e+001,-1.79670312686320e+002
1.13762728582331e+005,9.82720363613615e+001,-1.79671076079149e+002
1.14024978756105e+005,9.82721254333983e+001,-1.79671837606763e+002
1.14287833478965e+005,9.82722140768790e+001,-1.79672597274008e+002
1.14551294144541e+005,9.82723022939617e+001,-1.79673355085711e+002
1.14815362149676e+005,9.82723900867931e+001,-1.79674111046685e+002
1.15080038894431e+005,9.82724774575080e+001,-1.79674865161731e+002
1.15345325782097e+005,9.82725644082300e+001,-1.79675617435631e+002
1.15611224219197e+005,9.82726509410708e+001,-1.79676367873155e+002
1.15877735615500e+005,9.82727370581308e+001,-1.79677116479057e+002
1.16144861384022e+005,9.82728227614992e+001,-1.79677863258077e+002
1.16412602941037e+005,9.82729080532537e+001,-1.79678608214941e+002
1.16680961706084e+005,9.82729929354610e+001,-1.79679351354357e+002
1.16949939101974e+005,9.82730774101765e+001,-1.79680092681023e+002
1.17219536554800e+005,9.82731614794444e+001,-1.79680832199619e+002
1.17489755493940e+005,9.82732451452982e+001,-1.79681569914813e+002
1.17760597352068e+005,9.82733284097603e+001,-1.79682305831258e+002
1.18032063565160e+005,9.82734112748420e+001,-1.79683039953591e+002
1.18304155572504e+005,9.82734937425441e+001,-1.79683772286437e+002
1.18576874816703e+005,9.82735758148566e+001,-1.79684502834406e+002
1.18850222743689e+005,9.82736574937586e+001,-1.79685231602094e+002
1.19124200802725e+005,9.82737387812188e+001,-1.79685958594082e+002
1.19398810446414e+005,9.82738196791952e+001,-1.79686683814937e+002
1.19674053130711e+005,9.82739001896353e+001,-1.79687407269213e+002
1.19949930314925e+005,9.82739803144764e+001,-1.79688128961451e+002
1.20226443461728e+005,9.82740600556452e+001,-1.79688848896175e+002
1.20503594037167e+005,9.82741394150581e+001,-1.79689567077897e+002
1.20781383510665e+005,9.82742183946214e+001,-1.79690283511116e+002
1.21059813355035e+005,9.82742969962310e+001,-1.79690998200317e+002
1.21338885046485e+005,9.82743752217728e+001,-1.79691711149968e+002
1.21618600064624e+005,9.82744530731227e+001,-1.79692422364529e+002
1.21898959892473e+005,9.82745305521465e+001,-1.79693131848442e+002
1.22179966016474e+005,9.82746076607002e+001,-1.79693839606136e+002
1.22461619926492e+005,9.82746844006296e+001,-1.79694545642030e+002
1.22743923115827e+005,9.82747607737710e+001,-1.79695249960525e+002
1.23026877081225e+005,9.82748367819507e+001,-1.79695952566011e+002
1.23310483322878e+005,9.82749124269856e+001,-1.79696653462864e+002
